p max 2002 69800
a 443 1 6276
a 444 1 6786
a 445 1 6753
a 446 1 6567
a 447 1 6182
a 448 1 6069
a 449 1 6140
a 450 1 6342
a 451 1 6556
a 452 1 6776
a 453 1 7074
a 454 1 7467
a 455 1 7930
a 456 1 8439
a 457 1 8999
a 458 1 8965
a 459 1 8443
a 460 1 7386
a 461 1 5848
a 462 1 5146
a 463 1 6040
a 464 1 6472
a 465 1 6334
a 466 1 6038
a 467 1 5616
a 468 1 5450
a 469 1 5483
a 470 1 5712
a 471 1 5988
a 472 1 6292
a 473 1 6642
a 474 1 7079
a 475 1 7624
a 476 1 8171
a 477 1 8752
a 478 1 8811
a 479 1 8366
a 480 1 7329
a 481 1 5832
a 482 1 4909
a 483 1 5729
a 484 1 6012
a 485 1 5723
a 486 1 5362
a 487 1 4907
a 488 1 4668
a 489 1 4671
a 490 1 4850
a 491 1 5103
a 492 1 5446
a 493 1 5861
a 494 1 6389
a 495 1 7066
a 496 1 7764
a 497 1 8470
a 498 1 8638
a 499 1 8292
a 500 1 7343
a 501 1 5873
a 502 1 4738
a 503 1 5522
a 504 1 5760
a 505 1 5462
a 506 1 5108
a 507 1 4699
a 508 1 4427
a 509 1 4367
a 510 1 4454
a 511 1 4683
a 512 1 5076
a 513 1 5567
a 514 1 6213
a 515 1 7011
a 516 1 7769
a 517 1 8474
a 518 1 8628
a 519 1 8271
a 520 1 7312
a 521 1 5865
a 522 1 4658
a 523 1 5438
a 524 1 5726
a 525 1 5483
a 526 1 5201
a 527 1 4899
a 528 1 4669
a 529 1 4582
a 530 1 4603
a 531 1 4877
a 532 1 5390
a 533 1 5988
a 534 1 6700
a 535 1 7570
a 536 1 8265
a 537 1 8814
a 538 1 8837
a 539 1 8393
a 540 1 7363
a 541 1 5858
a 542 1 4646
a 543 1 5412
a 544 1 5703
a 545 1 5448
a 546 1 5140
a 547 1 4874
a 548 1 4690
a 549 1 4665
a 550 1 4762
a 551 1 5200
a 552 1 5858
a 553 1 6565
a 554 1 7317
a 555 1 8181
a 556 1 8772
a 557 1 9161
a 558 1 9061
a 559 1 8528
a 560 1 7410
a 561 1 5867
a 562 1 4709
a 563 1 5479
a 564 1 5762
a 565 1 5512
a 566 1 5203
a 567 1 4973
a 568 1 4846
a 569 1 4931
a 570 1 5151
a 571 1 5739
a 572 1 6500
a 573 1 7268
a 574 1 8020
a 575 1 8797
a 576 1 9274
a 577 1 9520
a 578 1 9296
a 579 1 8630
a 580 1 7472
a 581 1 5884
a 582 1 4874
a 583 1 5711
a 584 1 6086
a 585 1 5913
a 586 1 5607
a 587 1 5397
a 588 1 5342
a 589 1 5518
a 590 1 5876
a 591 1 6615
a 592 1 7431
a 593 1 8185
a 594 1 8830
a 595 1 9468
a 596 1 9758
a 597 1 9838
a 598 1 9496
a 599 1 8742
a 600 1 7500
a 601 1 5876
a 602 1 5112
a 603 1 6036
a 604 1 6477
a 605 1 6390
a 606 1 6065
a 607 1 5822
a 608 1 5775
a 609 1 6026
a 610 1 6472
a 611 1 7305
a 612 1 8118
a 613 1 8838
a 614 1 9373
a 615 1 9845
a 616 1 10000
a 617 1 10000
a 618 1 9599
a 619 1 8804
a 620 1 7552
a 621 1 5895
a 622 1 5327
a 623 1 6316
a 624 1 6769
a 625 1 6622
a 626 1 6184
a 627 1 5770
a 628 1 5635
a 629 1 5879
a 630 1 6429
a 631 1 7295
a 632 1 8078
a 633 1 8752
a 634 1 9248
a 635 1 9643
a 636 1 9783
a 637 1 9860
a 638 1 9527
a 639 1 8747
a 640 1 7545
a 641 1 5939
a 642 1 5430
a 643 1 6472
a 644 1 6927
a 645 1 6765
a 646 1 6287
a 647 1 5772
a 648 1 5587
a 649 1 5769
a 650 1 6287
a 651 1 7038
a 652 1 7664
a 653 1 8214
a 654 1 8665
a 655 1 9060
a 656 1 9293
a 657 1 9555
a 658 1 9360
a 659 1 8677
a 660 1 7528
a 661 1 5953
a 662 1 5468
a 663 1 6536
a 664 1 7015
a 665 1 6859
a 666 1 6405
a 667 1 5857
a 668 1 5619
a 669 1 5720
a 670 1 6117
a 671 1 6695
a 672 1 7165
a 673 1 7611
a 674 1 8017
a 675 1 8431
a 676 1 8778
a 677 1 9207
a 678 1 9149
a 679 1 8592
a 680 1 7507
a 681 1 5973
a 682 1 5412
a 683 1 6416
a 684 1 6846
a 685 1 6616
a 686 1 6164
a 687 1 5607
a 688 1 5321
a 689 1 5317
a 690 1 5611
a 691 1 6020
a 692 1 6394
a 693 1 6815
a 694 1 7283
a 695 1 7790
a 696 1 8308
a 697 1 8901
a 698 1 8977
a 699 1 8505
a 700 1 7495
a 701 1 5979
a 702 1 5204
a 703 1 6070
a 704 1 6397
a 705 1 6024
a 706 1 5550
a 707 1 4958
a 708 1 4657
a 709 1 4562
a 710 1 4766
a 711 1 5045
a 712 1 5399
a 713 1 5845
a 714 1 6440
a 715 1 7117
a 716 1 7824
a 717 1 8579
a 718 1 8782
a 719 1 8389
a 720 1 7447
a 721 1 5992
a 722 1 4977
a 723 1 5775
a 724 1 6043
a 725 1 5676
a 726 1 5266
a 727 1 4753
a 728 1 4453
a 729 1 4337
a 730 1 4428
a 731 1 4628
a 732 1 5004
a 733 1 5499
a 734 1 6174
a 735 1 6969
a 736 1 7768
a 737 1 8522
a 738 1 8746
a 739 1 8378
a 740 1 7426
a 741 1 5959
a 742 1 4826
a 743 1 5578
a 744 1 5855
a 745 1 5543
a 746 1 5253
a 747 1 4897
a 748 1 4633
a 749 1 4475
a 750 1 4472
a 751 1 4648
a 752 1 5073
a 753 1 5694
a 754 1 6511
a 755 1 7403
a 756 1 8188
a 757 1 8846
a 758 1 8941
a 759 1 8469
a 760 1 7466
a 761 1 5972
a 762 1 4702
a 763 1 5421
a 764 1 5687
a 765 1 5431
a 766 1 5219
a 767 1 4981
a 768 1 4735
a 769 1 4536
a 770 1 4428
a 771 1 4560
a 772 1 4982
a 773 1 5725
a 774 1 6672
a 775 1 7719
a 776 1 8534
a 777 1 9146
a 778 1 9126
a 779 1 8555
a 780 1 7465
a 781 1 5944
a 782 1 4663
a 783 1 5386
a 784 1 5663
a 785 1 5491
a 786 1 5294
a 787 1 5119
a 788 1 4878
a 789 1 4665
a 790 1 4482
a 791 1 4624
a 792 1 5013
a 793 1 5761
a 794 1 6755
a 795 1 7852
a 796 1 8655
a 797 1 9260
a 798 1 9203
a 799 1 8594
a 800 1 7476
a 801 1 5945
a 802 1 4741
a 803 1 5517
a 804 1 5844
a 805 1 5744
a 806 1 5534
a 807 1 5388
a 808 1 5137
a 809 1 4924
a 810 1 4721
a 811 1 4885
a 812 1 5164
a 813 1 5882
a 814 1 6811
a 815 1 7886
a 816 1 8659
a 817 1 9285
a 818 1 9221
a 819 1 8620
a 820 1 7479
a 821 1 5925
a 822 1 4903
a 823 1 5732
a 824 1 6124
a 825 1 6053
a 826 1 5814
a 827 1 5631
a 828 1 5388
a 829 1 5160
a 830 1 4984
a 831 1 5153
a 832 1 5301
a 833 1 5898
a 834 1 6732
a 835 1 7698
a 836 1 8440
a 837 1 9152
a 838 1 9146
a 839 1 8567
a 840 1 7462
a 841 1 5904
a 842 1 5094
a 843 1 5973
a 844 1 6414
a 845 1 6377
a 846 1 6048
a 847 1 5760
a 848 1 5530
a 849 1 5364
a 850 1 5286
a 851 1 5500
a 852 1 5556
a 853 1 5954
a 854 1 6576
a 855 1 7363
a 856 1 8032
a 857 1 8806
a 858 1 8926
a 859 1 8438
a 860 1 7404
a 861 1 5896
a 862 1 5333
a 863 1 6302
a 864 1 6856
a 865 1 6861
a 866 1 6491
a 867 1 6070
a 868 1 5864
a 869 1 5783
a 870 1 5890
a 871 1 6211
a 872 1 6278
a 873 1 6501
a 874 1 6878
a 875 1 7345
a 876 1 7835
a 877 1 8572
a 878 1 8739
a 879 1 8310
a 880 1 7346
a 881 1 5872
a 882 1 5548
a 883 1 6678
a 884 1 7408
a 885 1 7528
a 886 1 7250
a 887 1 6800
a 888 1 6624
a 889 1 6615
a 890 1 6818
a 891 1 7138
a 892 1 7177
a 893 1 7292
a 894 1 7461
a 895 1 7680
a 896 1 8012
a 897 1 8653
a 898 1 8760
a 899 1 8310
a 900 1 7349
a 901 1 5881
a 902 1 5694
a 903 1 6978
a 904 1 7899
a 905 1 8219
a 906 1 8139
a 907 1 7797
a 908 1 7693
a 909 1 7711
a 910 1 7929
a 911 1 8165
a 912 1 8180
a 913 1 8193
a 914 1 8265
a 915 1 8327
a 916 1 8513
a 917 1 8977
a 918 1 8962
a 919 1 8410
a 920 1 7387
a 921 1 5900
a 922 1 5539
a 923 1 6879
a 924 1 7896
a 925 1 8379
a 926 1 8439
a 927 1 8204
a 928 1 8142
a 929 1 8181
a 930 1 8390
a 931 1 8589
a 932 1 8606
a 933 1 8582
a 934 1 8569
a 935 1 8522
a 936 1 8582
a 937 1 8861
a 938 1 8727
a 939 1 8126
a 940 1 7079
a 941 1 5645
a 942 1 5105
a 943 1 6432
a 944 1 7449
a 945 1 8007
a 946 1 8192
a 947 1 8055
a 948 1 8014
a 949 1 8041
a 950 1 8177
a 951 1 8309
a 952 1 8338
a 953 1 8313
a 954 1 8294
a 955 1 8213
a 956 1 8206
a 957 1 8340
a 958 1 8109
a 959 1 7477
a 960 1 6474
a 961 1 5145
a 962 1 4416
a 963 1 5633
a 964 1 6564
a 965 1 7122
a 966 1 7377
a 967 1 7344
a 968 1 7296
a 969 1 7298
a 970 1 7359
a 971 1 7399
a 972 1 7371
a 973 1 7344
a 974 1 7351
a 975 1 7325
a 976 1 7322
a 977 1 7391
a 978 1 7144
a 979 1 6529
a 980 1 5607
a 981 1 4436
a 982 1 3475
a 983 1 4431
a 984 1 5172
a 985 1 5657
a 986 1 5910
a 987 1 5940
a 988 1 5927
a 989 1 5909
a 990 1 5906
a 991 1 5898
a 992 1 5864
a 993 1 5840
a 994 1 5866
a 995 1 5900
a 996 1 5888
a 997 1 5921
a 998 1 5682
a 999 1 5170
a 1000 1 4388
a 1001 1 3467
a 1003 2 229
a 1002 3 229
a 1004 2 250
a 1002 4 250
a 1005 2 167
a 1002 5 167
a 1006 2 83
a 1002 6 83
a 1022 2 229
a 1002 22 229
a 1023 2 267
a 1002 23 267
a 1024 2 200
a 1002 24 200
a 1025 2 133
a 1002 25 133
a 1026 2 67
a 1002 26 67
a 1042 2 250
a 1002 42 250
a 1043 2 200
a 1002 43 200
a 1044 2 150
a 1002 44 150
a 1045 2 100
a 1002 45 100
a 1046 2 50
a 1002 46 50
a 1062 2 167
a 1002 62 167
a 1063 2 133
a 1002 63 133
a 1064 2 100
a 1002 64 100
a 1065 2 67
a 1002 65 67
a 1066 2 33
a 1002 66 33
a 1082 2 83
a 1002 82 83
a 1083 2 67
a 1002 83 67
a 1084 2 50
a 1002 84 50
a 1085 2 33
a 1002 85 33
a 1086 2 17
a 1002 86 17
a 1004 3 229
a 1003 4 229
a 1005 3 250
a 1003 5 250
a 1006 3 167
a 1003 6 167
a 1007 3 83
a 1003 7 83
a 1022 3 267
a 1003 22 267
a 1023 3 229
a 1003 23 229
a 1024 3 267
a 1003 24 267
a 1025 3 200
a 1003 25 200
a 1026 3 133
a 1003 26 133
a 1027 3 67
a 1003 27 67
a 1042 3 200
a 1003 42 200
a 1043 3 250
a 1003 43 250
a 1044 3 200
a 1003 44 200
a 1045 3 150
a 1003 45 150
a 1046 3 100
a 1003 46 100
a 1047 3 50
a 1003 47 50
a 1062 3 133
a 1003 62 133
a 1063 3 167
a 1003 63 167
a 1064 3 133
a 1003 64 133
a 1065 3 100
a 1003 65 100
a 1066 3 67
a 1003 66 67
a 1067 3 33
a 1003 67 33
a 1082 3 67
a 1003 82 67
a 1083 3 83
a 1003 83 83
a 1084 3 67
a 1003 84 67
a 1085 3 50
a 1003 85 50
a 1086 3 33
a 1003 86 33
a 1087 3 17
a 1003 87 17
a 1005 4 229
a 1004 5 229
a 1006 4 250
a 1004 6 250
a 1007 4 167
a 1004 7 167
a 1008 4 83
a 1004 8 83
a 1022 4 200
a 1004 22 200
a 1023 4 267
a 1004 23 267
a 1024 4 229
a 1004 24 229
a 1025 4 267
a 1004 25 267
a 1026 4 200
a 1004 26 200
a 1027 4 133
a 1004 27 133
a 1028 4 67
a 1004 28 67
a 1042 4 150
a 1004 42 150
a 1043 4 200
a 1004 43 200
a 1044 4 250
a 1004 44 250
a 1045 4 200
a 1004 45 200
a 1046 4 150
a 1004 46 150
a 1047 4 100
a 1004 47 100
a 1048 4 50
a 1004 48 50
a 1062 4 100
a 1004 62 100
a 1063 4 133
a 1004 63 133
a 1064 4 167
a 1004 64 167
a 1065 4 133
a 1004 65 133
a 1066 4 100
a 1004 66 100
a 1067 4 67
a 1004 67 67
a 1068 4 33
a 1004 68 33
a 1082 4 50
a 1004 82 50
a 1083 4 67
a 1004 83 67
a 1084 4 83
a 1004 84 83
a 1085 4 67
a 1004 85 67
a 1086 4 50
a 1004 86 50
a 1087 4 33
a 1004 87 33
a 1088 4 17
a 1004 88 17
a 1006 5 229
a 1005 6 229
a 1007 5 250
a 1005 7 250
a 1008 5 167
a 1005 8 167
a 1009 5 83
a 1005 9 83
a 1022 5 133
a 1005 22 133
a 1023 5 200
a 1005 23 200
a 1024 5 267
a 1005 24 267
a 1025 5 229
a 1005 25 229
a 1026 5 267
a 1005 26 267
a 1027 5 200
a 1005 27 200
a 1028 5 133
a 1005 28 133
a 1029 5 67
a 1005 29 67
a 1042 5 100
a 1005 42 100
a 1043 5 150
a 1005 43 150
a 1044 5 200
a 1005 44 200
a 1045 5 250
a 1005 45 250
a 1046 5 200
a 1005 46 200
a 1047 5 150
a 1005 47 150
a 1048 5 100
a 1005 48 100
a 1049 5 50
a 1005 49 50
a 1062 5 67
a 1005 62 67
a 1063 5 100
a 1005 63 100
a 1064 5 133
a 1005 64 133
a 1065 5 167
a 1005 65 167
a 1066 5 133
a 1005 66 133
a 1067 5 100
a 1005 67 100
a 1068 5 67
a 1005 68 67
a 1069 5 33
a 1005 69 33
a 1082 5 33
a 1005 82 33
a 1083 5 50
a 1005 83 50
a 1084 5 67
a 1005 84 67
a 1085 5 83
a 1005 85 83
a 1086 5 67
a 1005 86 67
a 1087 5 50
a 1005 87 50
a 1088 5 33
a 1005 88 33
a 1089 5 17
a 1005 89 17
a 1007 6 229
a 1006 7 229
a 1008 6 250
a 1006 8 250
a 1009 6 167
a 1006 9 167
a 1010 6 83
a 1006 10 83
a 1022 6 67
a 1006 22 67
a 1023 6 133
a 1006 23 133
a 1024 6 200
a 1006 24 200
a 1025 6 267
a 1006 25 267
a 1026 6 229
a 1006 26 229
a 1027 6 267
a 1006 27 267
a 1028 6 200
a 1006 28 200
a 1029 6 133
a 1006 29 133
a 1030 6 67
a 1006 30 67
a 1042 6 50
a 1006 42 50
a 1043 6 100
a 1006 43 100
a 1044 6 150
a 1006 44 150
a 1045 6 200
a 1006 45 200
a 1046 6 250
a 1006 46 250
a 1047 6 200
a 1006 47 200
a 1048 6 150
a 1006 48 150
a 1049 6 100
a 1006 49 100
a 1050 6 50
a 1006 50 50
a 1062 6 33
a 1006 62 33
a 1063 6 67
a 1006 63 67
a 1064 6 100
a 1006 64 100
a 1065 6 133
a 1006 65 133
a 1066 6 167
a 1006 66 167
a 1067 6 133
a 1006 67 133
a 1068 6 100
a 1006 68 100
a 1069 6 67
a 1006 69 67
a 1070 6 33
a 1006 70 33
a 1082 6 17
a 1006 82 17
a 1083 6 33
a 1006 83 33
a 1084 6 50
a 1006 84 50
a 1085 6 67
a 1006 85 67
a 1086 6 83
a 1006 86 83
a 1087 6 67
a 1006 87 67
a 1088 6 50
a 1006 88 50
a 1089 6 33
a 1006 89 33
a 1090 6 17
a 1006 90 17
a 1008 7 229
a 1007 8 229
a 1009 7 250
a 1007 9 250
a 1010 7 167
a 1007 10 167
a 1011 7 83
a 1007 11 83
a 1023 7 67
a 1007 23 67
a 1024 7 133
a 1007 24 133
a 1025 7 200
a 1007 25 200
a 1026 7 267
a 1007 26 267
a 1027 7 229
a 1007 27 229
a 1028 7 267
a 1007 28 267
a 1029 7 200
a 1007 29 200
a 1030 7 133
a 1007 30 133
a 1031 7 67
a 1007 31 67
a 1043 7 50
a 1007 43 50
a 1044 7 100
a 1007 44 100
a 1045 7 150
a 1007 45 150
a 1046 7 200
a 1007 46 200
a 1047 7 250
a 1007 47 250
a 1048 7 200
a 1007 48 200
a 1049 7 150
a 1007 49 150
a 1050 7 100
a 1007 50 100
a 1051 7 50
a 1007 51 50
a 1063 7 33
a 1007 63 33
a 1064 7 67
a 1007 64 67
a 1065 7 100
a 1007 65 100
a 1066 7 133
a 1007 66 133
a 1067 7 167
a 1007 67 167
a 1068 7 133
a 1007 68 133
a 1069 7 100
a 1007 69 100
a 1070 7 67
a 1007 70 67
a 1071 7 33
a 1007 71 33
a 1083 7 17
a 1007 83 17
a 1084 7 33
a 1007 84 33
a 1085 7 50
a 1007 85 50
a 1086 7 67
a 1007 86 67
a 1087 7 83
a 1007 87 83
a 1088 7 67
a 1007 88 67
a 1089 7 50
a 1007 89 50
a 1090 7 33
a 1007 90 33
a 1091 7 17
a 1007 91 17
a 1009 8 229
a 1008 9 229
a 1010 8 250
a 1008 10 250
a 1011 8 167
a 1008 11 167
a 1012 8 83
a 1008 12 83
a 1024 8 67
a 1008 24 67
a 1025 8 133
a 1008 25 133
a 1026 8 200
a 1008 26 200
a 1027 8 267
a 1008 27 267
a 1028 8 229
a 1008 28 229
a 1029 8 267
a 1008 29 267
a 1030 8 200
a 1008 30 200
a 1031 8 133
a 1008 31 133
a 1032 8 67
a 1008 32 67
a 1044 8 50
a 1008 44 50
a 1045 8 100
a 1008 45 100
a 1046 8 150
a 1008 46 150
a 1047 8 200
a 1008 47 200
a 1048 8 250
a 1008 48 250
a 1049 8 200
a 1008 49 200
a 1050 8 150
a 1008 50 150
a 1051 8 100
a 1008 51 100
a 1052 8 50
a 1008 52 50
a 1064 8 33
a 1008 64 33
a 1065 8 67
a 1008 65 67
a 1066 8 100
a 1008 66 100
a 1067 8 133
a 1008 67 133
a 1068 8 167
a 1008 68 167
a 1069 8 133
a 1008 69 133
a 1070 8 100
a 1008 70 100
a 1071 8 67
a 1008 71 67
a 1072 8 33
a 1008 72 33
a 1084 8 17
a 1008 84 17
a 1085 8 33
a 1008 85 33
a 1086 8 50
a 1008 86 50
a 1087 8 67
a 1008 87 67
a 1088 8 83
a 1008 88 83
a 1089 8 67
a 1008 89 67
a 1090 8 50
a 1008 90 50
a 1091 8 33
a 1008 91 33
a 1092 8 17
a 1008 92 17
a 1010 9 229
a 1009 10 229
a 1011 9 250
a 1009 11 250
a 1012 9 167
a 1009 12 167
a 1013 9 83
a 1009 13 83
a 1025 9 67
a 1009 25 67
a 1026 9 133
a 1009 26 133
a 1027 9 200
a 1009 27 200
a 1028 9 267
a 1009 28 267
a 1029 9 229
a 1009 29 229
a 1030 9 267
a 1009 30 267
a 1031 9 200
a 1009 31 200
a 1032 9 133
a 1009 32 133
a 1033 9 67
a 1009 33 67
a 1045 9 50
a 1009 45 50
a 1046 9 100
a 1009 46 100
a 1047 9 150
a 1009 47 150
a 1048 9 200
a 1009 48 200
a 1049 9 250
a 1009 49 250
a 1050 9 200
a 1009 50 200
a 1051 9 150
a 1009 51 150
a 1052 9 100
a 1009 52 100
a 1053 9 50
a 1009 53 50
a 1065 9 33
a 1009 65 33
a 1066 9 67
a 1009 66 67
a 1067 9 100
a 1009 67 100
a 1068 9 133
a 1009 68 133
a 1069 9 167
a 1009 69 167
a 1070 9 133
a 1009 70 133
a 1071 9 100
a 1009 71 100
a 1072 9 67
a 1009 72 67
a 1073 9 33
a 1009 73 33
a 1085 9 17
a 1009 85 17
a 1086 9 33
a 1009 86 33
a 1087 9 50
a 1009 87 50
a 1088 9 67
a 1009 88 67
a 1089 9 83
a 1009 89 83
a 1090 9 67
a 1009 90 67
a 1091 9 50
a 1009 91 50
a 1092 9 33
a 1009 92 33
a 1093 9 17
a 1009 93 17
a 1011 10 229
a 1010 11 229
a 1012 10 250
a 1010 12 250
a 1013 10 167
a 1010 13 167
a 1014 10 83
a 1010 14 83
a 1026 10 67
a 1010 26 67
a 1027 10 133
a 1010 27 133
a 1028 10 200
a 1010 28 200
a 1029 10 267
a 1010 29 267
a 1030 10 229
a 1010 30 229
a 1031 10 267
a 1010 31 267
a 1032 10 200
a 1010 32 200
a 1033 10 133
a 1010 33 133
a 1034 10 67
a 1010 34 67
a 1046 10 50
a 1010 46 50
a 1047 10 100
a 1010 47 100
a 1048 10 150
a 1010 48 150
a 1049 10 200
a 1010 49 200
a 1050 10 250
a 1010 50 250
a 1051 10 200
a 1010 51 200
a 1052 10 150
a 1010 52 150
a 1053 10 100
a 1010 53 100
a 1054 10 50
a 1010 54 50
a 1066 10 33
a 1010 66 33
a 1067 10 67
a 1010 67 67
a 1068 10 100
a 1010 68 100
a 1069 10 133
a 1010 69 133
a 1070 10 167
a 1010 70 167
a 1071 10 133
a 1010 71 133
a 1072 10 100
a 1010 72 100
a 1073 10 67
a 1010 73 67
a 1074 10 33
a 1010 74 33
a 1086 10 17
a 1010 86 17
a 1087 10 33
a 1010 87 33
a 1088 10 50
a 1010 88 50
a 1089 10 67
a 1010 89 67
a 1090 10 83
a 1010 90 83
a 1091 10 67
a 1010 91 67
a 1092 10 50
a 1010 92 50
a 1093 10 33
a 1010 93 33
a 1094 10 17
a 1010 94 17
a 1012 11 229
a 1011 12 229
a 1013 11 250
a 1011 13 250
a 1014 11 167
a 1011 14 167
a 1015 11 83
a 1011 15 83
a 1027 11 67
a 1011 27 67
a 1028 11 133
a 1011 28 133
a 1029 11 200
a 1011 29 200
a 1030 11 267
a 1011 30 267
a 1031 11 229
a 1011 31 229
a 1032 11 267
a 1011 32 267
a 1033 11 200
a 1011 33 200
a 1034 11 133
a 1011 34 133
a 1035 11 67
a 1011 35 67
a 1047 11 50
a 1011 47 50
a 1048 11 100
a 1011 48 100
a 1049 11 150
a 1011 49 150
a 1050 11 200
a 1011 50 200
a 1051 11 250
a 1011 51 250
a 1052 11 200
a 1011 52 200
a 1053 11 150
a 1011 53 150
a 1054 11 100
a 1011 54 100
a 1055 11 50
a 1011 55 50
a 1067 11 33
a 1011 67 33
a 1068 11 67
a 1011 68 67
a 1069 11 100
a 1011 69 100
a 1070 11 133
a 1011 70 133
a 1071 11 167
a 1011 71 167
a 1072 11 133
a 1011 72 133
a 1073 11 100
a 1011 73 100
a 1074 11 67
a 1011 74 67
a 1075 11 33
a 1011 75 33
a 1087 11 17
a 1011 87 17
a 1088 11 33
a 1011 88 33
a 1089 11 50
a 1011 89 50
a 1090 11 67
a 1011 90 67
a 1091 11 83
a 1011 91 83
a 1092 11 67
a 1011 92 67
a 1093 11 50
a 1011 93 50
a 1094 11 33
a 1011 94 33
a 1095 11 17
a 1011 95 17
a 1013 12 229
a 1012 13 229
a 1014 12 250
a 1012 14 250
a 1015 12 167
a 1012 15 167
a 1016 12 83
a 1012 16 83
a 1028 12 67
a 1012 28 67
a 1029 12 133
a 1012 29 133
a 1030 12 200
a 1012 30 200
a 1031 12 267
a 1012 31 267
a 1032 12 229
a 1012 32 229
a 1033 12 267
a 1012 33 267
a 1034 12 200
a 1012 34 200
a 1035 12 133
a 1012 35 133
a 1036 12 67
a 1012 36 67
a 1048 12 50
a 1012 48 50
a 1049 12 100
a 1012 49 100
a 1050 12 150
a 1012 50 150
a 1051 12 200
a 1012 51 200
a 1052 12 250
a 1012 52 250
a 1053 12 200
a 1012 53 200
a 1054 12 150
a 1012 54 150
a 1055 12 100
a 1012 55 100
a 1056 12 50
a 1012 56 50
a 1068 12 33
a 1012 68 33
a 1069 12 67
a 1012 69 67
a 1070 12 100
a 1012 70 100
a 1071 12 133
a 1012 71 133
a 1072 12 167
a 1012 72 167
a 1073 12 133
a 1012 73 133
a 1074 12 100
a 1012 74 100
a 1075 12 67
a 1012 75 67
a 1076 12 33
a 1012 76 33
a 1088 12 17
a 1012 88 17
a 1089 12 33
a 1012 89 33
a 1090 12 50
a 1012 90 50
a 1091 12 67
a 1012 91 67
a 1092 12 83
a 1012 92 83
a 1093 12 67
a 1012 93 67
a 1094 12 50
a 1012 94 50
a 1095 12 33
a 1012 95 33
a 1096 12 17
a 1012 96 17
a 1014 13 229
a 1013 14 229
a 1015 13 250
a 1013 15 250
a 1016 13 167
a 1013 16 167
a 1017 13 83
a 1013 17 83
a 1029 13 67
a 1013 29 67
a 1030 13 133
a 1013 30 133
a 1031 13 200
a 1013 31 200
a 1032 13 267
a 1013 32 267
a 1033 13 229
a 1013 33 229
a 1034 13 267
a 1013 34 267
a 1035 13 200
a 1013 35 200
a 1036 13 133
a 1013 36 133
a 1037 13 67
a 1013 37 67
a 1049 13 50
a 1013 49 50
a 1050 13 100
a 1013 50 100
a 1051 13 150
a 1013 51 150
a 1052 13 200
a 1013 52 200
a 1053 13 250
a 1013 53 250
a 1054 13 200
a 1013 54 200
a 1055 13 150
a 1013 55 150
a 1056 13 100
a 1013 56 100
a 1057 13 50
a 1013 57 50
a 1069 13 33
a 1013 69 33
a 1070 13 67
a 1013 70 67
a 1071 13 100
a 1013 71 100
a 1072 13 133
a 1013 72 133
a 1073 13 167
a 1013 73 167
a 1074 13 133
a 1013 74 133
a 1075 13 100
a 1013 75 100
a 1076 13 67
a 1013 76 67
a 1077 13 33
a 1013 77 33
a 1089 13 17
a 1013 89 17
a 1090 13 33
a 1013 90 33
a 1091 13 50
a 1013 91 50
a 1092 13 67
a 1013 92 67
a 1093 13 83
a 1013 93 83
a 1094 13 67
a 1013 94 67
a 1095 13 50
a 1013 95 50
a 1096 13 33
a 1013 96 33
a 1097 13 17
a 1013 97 17
a 1015 14 229
a 1014 15 229
a 1016 14 250
a 1014 16 250
a 1017 14 167
a 1014 17 167
a 1018 14 83
a 1014 18 83
a 1030 14 67
a 1014 30 67
a 1031 14 133
a 1014 31 133
a 1032 14 200
a 1014 32 200
a 1033 14 267
a 1014 33 267
a 1034 14 229
a 1014 34 229
a 1035 14 267
a 1014 35 267
a 1036 14 200
a 1014 36 200
a 1037 14 133
a 1014 37 133
a 1038 14 67
a 1014 38 67
a 1050 14 50
a 1014 50 50
a 1051 14 100
a 1014 51 100
a 1052 14 150
a 1014 52 150
a 1053 14 200
a 1014 53 200
a 1054 14 250
a 1014 54 250
a 1055 14 200
a 1014 55 200
a 1056 14 150
a 1014 56 150
a 1057 14 100
a 1014 57 100
a 1058 14 50
a 1014 58 50
a 1070 14 33
a 1014 70 33
a 1071 14 67
a 1014 71 67
a 1072 14 100
a 1014 72 100
a 1073 14 133
a 1014 73 133
a 1074 14 167
a 1014 74 167
a 1075 14 133
a 1014 75 133
a 1076 14 100
a 1014 76 100
a 1077 14 67
a 1014 77 67
a 1078 14 33
a 1014 78 33
a 1090 14 17
a 1014 90 17
a 1091 14 33
a 1014 91 33
a 1092 14 50
a 1014 92 50
a 1093 14 67
a 1014 93 67
a 1094 14 83
a 1014 94 83
a 1095 14 67
a 1014 95 67
a 1096 14 50
a 1014 96 50
a 1097 14 33
a 1014 97 33
a 1098 14 17
a 1014 98 17
a 1016 15 229
a 1015 16 229
a 1017 15 250
a 1015 17 250
a 1018 15 167
a 1015 18 167
a 1019 15 83
a 1015 19 83
a 1031 15 67
a 1015 31 67
a 1032 15 133
a 1015 32 133
a 1033 15 200
a 1015 33 200
a 1034 15 267
a 1015 34 267
a 1035 15 229
a 1015 35 229
a 1036 15 267
a 1015 36 267
a 1037 15 200
a 1015 37 200
a 1038 15 133
a 1015 38 133
a 1039 15 67
a 1015 39 67
a 1051 15 50
a 1015 51 50
a 1052 15 100
a 1015 52 100
a 1053 15 150
a 1015 53 150
a 1054 15 200
a 1015 54 200
a 1055 15 250
